-0.395932,0.0625155,2.08385,-0.791863,0.125031,1.1677
-0.351176,0.0619723,2.06574,-0.702353,0.123945,1.13149
-0.30757,0.0615139,2.05046,-0.615139,0.123028,1.10093
-0.264896,0.0611299,2.03766,-0.529792,0.12226,1.07533
-0.222978,0.0608123,2.02708,-0.445957,0.121625,1.05415
-0.181666,0.0605552,2.01851,-0.363331,0.12111,1.03701
-0.140826,0.0603542,2.01181,-0.281653,0.120708,1.02361
-0.100344,0.0602061,2.00687,-0.200687,0.120412,1.01374
-0.0601086,0.0601086,2.00362,-0.120217,0.120217,1.00724
-0.0200201,0.0600602,2.00201,-0.0400401,0.12012,1.00401
0.0200201,0.0600602,2.00201,0.0400401,0.12012,1.00401
0.0601086,0.0601086,2.00362,0.120217,0.120217,1.00724
0.100344,0.0602061,2.00687,0.200687,0.120412,1.01374
0.140826,0.0603542,2.01181,0.281653,0.120708,1.02361
0.181666,0.0605552,2.01851,0.363331,0.12111,1.03701
0.222978,0.0608123,2.02708,0.445957,0.121625,1.05415
0.264896,0.0611299,2.03766,0.529792,0.12226,1.07533
0.30757,0.0615139,2.05046,0.615139,0.123028,1.10093
0.351176,0.0619723,2.06574,0.702353,0.123945,1.13149
0.395932,0.0625155,2.08385,0.791863,0.125031,1.1677
0.442105,0.0631579,2.10526,0.884211,0.126316,1.21053
0.49005,0.0639196,2.13065,0.9801,0.127839,1.2613
0.540249,0.0648299,2.161,1.0805,0.12966,1.32199
0.593407,0.0659341,2.1978,1.18681,0.131868,1.3956
0.650646,0.0673082,2.24361,1.30129,0.134616,1.48722
0.714021,0.0690988,2.30329,1.42804,0.138198,1.60659
0.788363,0.0716693,2.38898,1.57673,0.143339,1.77796
